Москва, 12
Московская область, 5
Свердловская область, 5
Тульская область, 3
Красноярский край, 3
Хабаровский край, 3
Тамбовская область, 2
Воронежская область, 2
Краснодарский край, 2
Кировская область, 2
Ивановская область, 1
Рязанская область, 1
Мурманская область, 1
Нижегородская область, 1
Пермский край, 1
Новосибирская область, 1
Республика Саха (Якутия), 1
Оренбургская область, 1
ХантыМансийский АО, 1
СанктПетербург, 1
Республика Чувашия, 1
Саратовская область, 1
Тверская область, 1
62 541 человек, по состоянию на 18032020 под, контролем
